text,label
希望后面的可以接着出版。。。。。。。。。。。。。。。。。。。,1.0
"这是我住过的最差的星级酒店,连招待所都不如，房间小，潮湿，连张桌子都没有，最多的就是蚊子.还特毒.叮的腿肿了一个星期，我住的房间墙上还留着沾着我鲜血的蚊子的尸体.如果有奉献精神的建议你住这里.",0.0
"房间设施有些陈旧了。值得欣慰的是，宽带速度还可以。 宾馆反馈 2008年1月14日 ： 感谢您对我们宽带的认可,其他方面我们也会努力,欢迎您再次光临惠顾!",1.0
评价还要十个字。。。,1.0
信号比较差，就口袋与耳朵的距离，有时还卡顿，音质马马虎虎,0.0
大家普遍反映不错，但是我感觉一般，虽然运用通俗易懂的语言来叙事，也不乏诙谐幽默，但是就是看不进去，多次躺在床上看着看着就困了，仁者见仁，智者见者吧~,0.0
不错啊，实物和图片有小小的差别。,0.0
为什么买了那么久还没到，,0.0
"喜欢毕淑敏的书,不过女心理师除外,知道作者对心理学有较深的了解,所以慕名购书,谁知道看了上部挺让人失望的,书中的案例以及人物太离奇了,有点背离普通的大众生活,也许作者想更深入更专业的去描写心理师及心理咨询业,让更多的人去了解这一门新学科,但看了书却让人更是觉得心理咨询离我的太远了,感觉我们这些经历平淡思维平庸的人和心理咨询不搭界了,呵呵,随便说了两句,完全是个人感觉哈!",0.0
最大号的我我都带不了，叫自己想办法，哎，费劲戴上了又拿不下来，手都受伤到现在还没好，最后把剪开的，不然手都要废了,0.0
优点：位置佳，房间大，网速快 缺点：不太清洁(卫生间及餐厅地上均发现小强)，整理房间方面有些疏忽(沐浴液用光没补充、热水壶内的水已有一段时间无清理)，外面比较嘈杂但房间隔音差，离开办生续时用了20分钟。,0.0
太难吃了，快递也太慢了～～～～～～,0.0
东西不错，挺稳当。整体购物过程中客服表现很好，总之是一次非常满意的购物,1.0
看照片觉得还挺不错的，又是4星级的，但入住以后除了后悔没有别的，房间挺大但空空的，早餐是有但没有可以吃的东东，环境是好但天气太冷，总之我以后不会再住那里。,0.0
发来的杯子垫圈严重漏水，店家还不给换！什么服务！,0.0
快速速度快一天到货,0.0
钢化膜大小正好  挺合适的  就是快递把膜的边上压坏啦,0.0
不错的饭店，饭菜做得也不错，来潍坊这里值得住住,1.0
"酒店的大堂太小,装修也感觉比较旧了.服务人员态度不是好,最后还是找的一个外国服务生办理入住,感觉比中国服务生态度要好.总体感觉起来不像是五星反而像四星宾馆.两个人才送一个巧克力,唉,,也不至于这么小气吧,中间服务生打扫房间之后特意把依云矿泉水放在床头醒目的位置,目的就不用说了,洗漱用具是三星级标准...",1.0
说是9层在装修！但是住5层还是吵得睡不着。怀疑6层也在装修，声音就在头顶。电钻6、7点就开始吵。头痛欲裂。地点很不好找。不临街。宾馆反馈2008年6月2日：尊敬的客人：您好！您在入住期间未能享受到安静的环境，我们深感不安，并向您表示深切的歉意。为了创造酒店优美环境，使广大宾客居住环境更加舒适，我店正在进行客房硬件的装修改造工作，施工时间为8：00－20：00，非常抱歉施工单位未在规定时间内施工，还打扰了您的休息，为此，我们已经与施工方再次接洽，要求他们遵守工作时间，杜绝此类事件的再次发生。酒店楼顶正装修并安装本市最具特色的标志建筑：“金葫芦”，相信您再次光临本店时会给您焕然一新的感觉，更会让您感受到我们更热诚的服务。再次谢谢您的忠肯评价，并真诚地向您表示歉意，恳请您能再次下榻并提出宝贵意见！祝您身体健康，工作顺利、万事如意！,0.0
买回来就没看的欲望。。。主要是没时间看。。。,1.0
发货三次货。最后一次也没退 了。。失望了。,0.0
东西还行，只是客服不理人,0.0
质量可以   好 好  好,1.0
物流很给力，宝贝很喜欢,1.0
真的好小啊 、、有忒贵,0.0
东西还不错，挺好的。下次还会继续购买,1.0
我能说左右脚不一样吗，，买回来试了下，就回归垃圾桶了，我一般不给差评，同学们慎重选择,0.0
不是我想像中的。还是可以看看！,1.0
电视还可以。服务负分滚粗。发票和路由器拖一个月还不见踪影。负分！负分！负分！,0.0
虽然在火车站不远处，走对路10到15分钟，但位置比较不好找，如果不打车去基本得问两三人。打电话到酒店问路时发现接待员也对具体怎么到达不太清楚。位置比较偏，但是住九楼早上也会被车吵醒，也许仅仅和当地司机习惯按喇叭有关。房间比较大，但是地毯有污迹，和两星半的级数不符。楼下晚上有小食摊倒是挺方便。,0.0
为什么装好系统了 用半个小时容易蓝屏？是什么情况？知道的联系下QQ：252620710！,0.0
不是正版的，都是骗人的,0.0
送货速度快，绳子轻便，结实，登山时放包里备用，平时可做晒衣绳。,1.0
亲，你自个看下前服，这才洗了一次日就袖子上的花没了，我不知道你的那些评论是不是别人发自心的，但是我这人从来不恶意给别人差评，我只提醒网购的朋友网购还是需谨慎。,0.0
这样的面料导致靠枕白色的地方发黑啊 呜呜~~远处看整体效果真的是挺提房间的~只不过近看就觉得料子有些廉价啊！不过买就买了，提提房间也行~,1.0
买了84寸的，质量不错，效果也挺好的。,1.0
商品很好，但是怎么没有寄送发票？,1.0
很失败的一次购物，宝贝还可以，快递速度令人惊讶，宝贝在16号已经送到目的地，可是不知什么原因迟迟收不到，打电话咨询说因为超出送单范围，请问如果是那样是不是应该给个信息之类的，超出范围要在那滞留4天吗，如果我不催促，不咨询，是不是就搁浅了呢，告诉我20分钟后回复我，40分钟后没接到任何回复，打电话回去居然说忘记了？这就是你们的工作效率，你们的工作态度？这还是京东吗？还是所谓的快递公司吗？无语中&hellip;&hellip;,0.0
儿子穿着蛮好看的，儿子本命年，喜庆！,1.0
服务还可以，硬件条件一般般，十分的吵，想睡个好觉的千万别住；火车站早已经搬家，坐火车也不方便，倒是晚上饿了吃东西很方便。呵呵，我只住了一晚就跑了。。。,0.0
一个字好。。。。。。。。。。。。。。。。。。。。。。,1.0
酒店周边环境一般，酒店内设施不错，感觉还挺新，价格也尚可接受。,1.0
"隔音效果非常差,基本上隔壁房间的说话声都能听到.最后一天隔壁老早起来吵架,简直就是对着你在说话.不小心碰坏了酒店的一个直径18厘米的一个塑料框架的化妆镜,竟然索赔我315元.(据称,那个没有品牌标示的化妆镜系酒店定做的云云,我仔细研究了一下,差别可能是本来别人用金属做的支架,这个是用有机玻璃做的,因此稍微碰下就断了).入住的朋友看到的最好小心一点,要是碰坏个花瓶,画框,酒杯的话不知道要收你多少钱.",0.0
要不是最低只能打一星，我都不给星。没见过卖家处理事情的态度这么差劲，联系也联系不上，完全靠京东客服联系，盯着客服联系半个多月，到现在都没给我处理，没有一次跟我联系过，在京东最差劲的购物体验，没有之一！差到极致！还是顺丰旗下的电商，果然有店大欺客的架势！难怪评分这么低！大家千万不要在这家买东西！,0.0
去太原过周末特地订的晋祠宾馆。简直太美了！想我比较火星吧，第一次住国宾馆，第一次住有花园、小桥长廊流水的宾馆，喜欢地不得了。虽然去的时候是三月中旬，天气还比较凉，所有高大的树木都是被绿色的袋子包裹着（应该是为了冬天防霜冻吧），草地还是黄黄的，没有满目的绿色，但是就那个规模，每幢楼的特色看着都觉得很过瘾。一个周末哪也没去，就在晋祠闲逛了。可能不是旅游旺季的关系，当时似乎只有九号楼＆5号楼开放。九号楼是最后造的新楼，最靠近门口，现代漂亮大气。让我意外的是九号楼的房门都不是门对门的，而是成U字型对着中间的内庭式花园。服务员领着我们从大堂通过一路的落地窗到的房间，白色的纱幔若有似无地遮挡着三月和煦的午后阳光感觉很温馨。房间很宽敞，楼层很高，卫生间有淋浴房和浴缸。房间的落地窗对着外面的花园，风景也很好，只是可惜了树都穿着“衣服”，没有风景可以看。虽然不是旅游旺季，但是因为去的周末，有几家公司在晋祠宾馆开会（是国有银行拿着公款出来度假的说）。九号楼的房间只订到一天，第二天只好转到五号楼。五号楼从外表上看应该是最差的房间，也就是晋祠最便宜的房间价格，走到里面确实也是。先说大厅，其实没大厅的，除了九号楼都没大厅。地毯的颜色很深，走廊很长，光线很暗，感觉那个阴森～～～。房间除了层高比较高，其他实在是很差（和九号楼相比）。还算干净了，就是破旧简陋很多，床也很小很不舒服。这个装备在外面只能算三星以下吧。所以说，虽然是五星的国宾馆，房间的设施也是良莠不齐。在晋祠的两天，每天吃饱饭就在花园里逛，看到了拍《李大钊》的剧组。六号楼有一天是开着的，但是我们走到门口就有服务员问我们干嘛的，蛮客气的，我们也不好进去了。还有一号楼似乎是给国家领导住的，不对外开放。除了五号楼外，其他的楼从外面看都是两三层的样子，房间应该都不错的，但似乎也不想九号楼那么大气。有一幢楼，似乎是四号楼是会所，有游泳池，还有室外的运动场地。宾馆最深处是驻军部队，经常看到绿色兵GG在路上走过。提醒一下，周末去晋祠一定要早订，我提前了一周订房，因为房间满了不得不换了两次房间，第二天还不得不去住最差的五号楼。即便不是旅游旺季，周末似乎房源比较紧张，而似乎晋祠也不会把每个楼都对外开放。服务员态度很好，每一个都很好。餐厅晚上有自助餐，虽然东西不多，味道还可以，70元/位（不太记得了，应该是这个价格）。我推荐自助餐，如果点餐的话点不了几个也就这点钱了。另外，九号楼餐厅旁有个卖零食的小卖部，东西不多，价格和外面的居然一样，在酒店这样便宜的还真不多。,1.0
看来这种类型不和我口味，有点繁杂，可能就象生活吧，但我喜欢简单一点的。做一个菜也要画这么多，查点以为是菜谱了,0.0
恩，好啊恩，好啊恩，好啊恩，好啊,1.0
还可以&hellip;&hellip;就是被宝宝玩掉了&hellip;&hellip;,1.0
十分值得军事电影爱好者收藏。慢慢看碟．,1.0
"电池只能用5个小时!摄像头在晚上基本上不能用,太暗了!除非有大灯照着自己 ,散??差",0.0
客服态度非常差劲！！！！！语音态度生硬！没见过如此网客！,0.0
以前买过的 在一次购买,1.0
不错，给个好评，继续关注,1.0
"地理位置佳. 只是, 所订的附楼与白鹭洲大酒店主楼是两码事. 原来好像叫矿业大厦. 现在与白鹭洲酒店合营吧. 房间比较大, 只是装修等相对比较旧了. 刚开房间门有一点点霉味. 好在只是在那里睡了5,6个小时而已. 唯一的优点: 靠近沅当湖, 早晨起来空气清新.",1.0
东西太一般了，和价格不成比例。**的东西，本次购物太伤心了,0.0
发错货几个意思 联系客服不理我 一个星也不值,0.0
历尽千辛万苦总算是把我钱给我退回来了，,0.0
蓝色鞋子，后跟实物是土黄色（图片是红色），相当难看。联系客服也不理，说要我自己退货!是你们店家的原因发错了，应该赔偿我啊！然后五六次联系客服，都是没人回应。后来说是退5块钱，之后没信了。我又联系的京东客服协调后又联系的我，现在给他们账号，客服又联系不上了！这样的货品买一次就够（是给别人下的单），倒贴钱我也不想买第二次。,0.0
我女儿3岁多，这两书买回来后，天天吵着要做题，说她喜欢奖励。动不动就说，我要把这本书都做完，再吃饭或睡觉等。这两本书比我以前买的《全脑开发》要好，题目有趣适合这个年龄的孩子，而且有贴纸，有写有画，边做边动手，特别提一下设计的卡片很好，别的同类书上没有。只有一个缺点，是不是太厚了，可以分成几册，因为我女儿总是说“要一下子都做完！”,1.0
垃圾，还要贴双面胶，不然可以光掉,0.0
非常满意酒店的服务，做得很细心，比其它酒店好多了，以后还会再住在此酒店，谢谢携程的工作人员帮忙让我们过得很愉快，在此要特别感谢酒店在3月28号这天对我们的最贴心服务，因这天是我们的大喜日子，早上从外面拍完照片回来我的拖尾婚纱太长了搞的很dirty，打电话叫他们帮加急洗，后来帮我洗得很快很干净地送回来还free，非常感动，再次谢谢他们的工作人员，该酒店各方面都很好，唯一的遗憾就是大堂的酒吧，东西很少，想要喝的东西都没有，坐那里都没有意思，希望下次他们能改进，不要总是写满在酒水单上让人看什么都有，事实上都没有供应，,1.0
款式很好，质量不错，颜色也很正，价钱也实惠，穿上很好看，很满意。\n,1.0
"是泉州最好的,施,地,配套符合星,所以相符",1.0
靴子听漂亮的，暖脚舒服，值得购买,1.0
车倒是跟看到的差不多但是喷漆太差而且有划痕然后内外胎都垃圾没两天就暴了一只然后车虽然主要的都装好了属于国际85装但是很多东西都没有调试好比如后轮调速片上档经常卡而且会跳如果不是很懂的话估计买了也要去店里找师傅弄一下不然估计没两个月就得报废综合起来说吧其实跟在实体车店去买都差不多也并不便宜而且轮胎真的太差了如果不想经常有路上爆胎然后推着走几个小时的话建议去换一个好点的轮胎内外胎加起来大概有一百五十的样子所以联系还是去实体车店看看吧,0.0
麦可·山下是当代世界最著名摄影大师之一，服务于美国《国家地理杂志》长达32年，是其最常用的金牌摄影师。麦可·山下的拍摄地点遍及世界各大洲，而亚洲始终是他最爱的地方。中国也是其最向往的国家之一。麦可·山下曾赢得包括美国国家新闻摄影协会(NPPA)、亚美新闻记者协会(AAJA) 最佳照片奖、《国家地理杂志》最佳故事奖和最佳摄影奖等许多国际大奖，拍摄了一批世界摄影界里程碑式的作品。代表作品有：《马可·波罗》《长城》《湄公河》《郑和下西洋》。,1.0
感觉挺划算的，鼠标特别安静,1.0
包装很好，到货没坏，就是有点小,1.0
表链上的皮子爱坏,0.0
不错，给孩子用，，，，，，,1.0
一般般，衔边货,0.0
买这本书当当已经缺货了，我是在图书馆借的。感觉比较难懂，没有《幽暗意识和民主传统》好看，但作为学术论文当然是有它的可读性的，只是我的学历程度还不够。一直以为上了大学就可以读懂论文，体会作者的思想和蕴含的哲理，不过现在看来还早着呢。对于将要买此书的人，我想说既然你已经要买这本书，就一定要认真地看下去，千万不要半途而废，这本书是透过梁启超来研究儒家文化的。,1.0
好书，值得推荐，买书就到京东,1.0
帮一位老外客户订的，环境不错，值得推荐，住的是豪华房，只是价格太高，希望携程能与酒店再谈下价，更再便宜就好了，客户说下次还会来住！,1.0
衣服款式好看，质量好，穿起来舒服,1.0
物流速度挺快的，但是质量不怎么样，可能保质期太短，里面的凤梨是酸的。不建议购买,0.0
"我们入住的是家庭房,外部靠山路,本担心会吵,入住后发现窗户隔音还不错,内部环境尚可,早餐一般.卫生间的淋浴出入量挺大,沐浴感受不错.如果连续两天均要去海边,建议住在连岛内.",1.0
妈的太垃圾了还没用就烂了\n,0.0
还好，离我们的客户比较近。附近好点又实惠点的就这家了。,1.0
啥呀！都坏了还给邮，三十买的，退的话还得花十块运费，邮了4天，真服了，早知道我就不在网上邮了&hellip;,0.0
试过了是正品，继续支持jd。,1.0
整体看还行，只是相对这个价位，酒店提供的服务还不够。早餐太简易。所谓的湖景不湖景的根本没有区别，因为看不到。,1.0
很好很方便很安全很满意！,1.0
城堡酒店绝对是修身养性绝佳地方~~~我住的好的宾馆不少~~可以说在上海、深圳、大连、北京~~绝对找不到象这么个一个极具英国皇家别墅的感觉了~~！！英皇欧式城堡住房~~配上罗马柱凉亭（高至少5米）作为城堡2翼~~豪华气派的主楼大厅~~~宽广美丽的巨型广场~~~~大片大片的草原~~~而且城堡四周被宽至少10米的护城河保,1.0
现在哈利波特出齐了，英文版的更好,1.0
产品介绍没有外形尺寸，本来想用在厨房，买到后发现大太多，只好用在餐厅，其余还不错。,1.0
电脑不好，刚买来就特卡，联系客服，大半天才回你一句，后来叫外面人从装了系统才好点，而且配置不是很高，价格高了，不值，第一次在京东买东西感觉很失望！！！,0.0
不保温，不保温，不保温，重要的话我只说三次，换了2次都不保温，最后还是退货，耽误事不说，还赔运费,0.0
一共买了3本，只送了2本，而且表面有破损。分拣质量还需改善,0.0
裤子比地摊货还差，早知道是这样的白送我都不要，裤裆底的没法穿，裤脚都有1.5米长，这是人穿的吗，掉色跟墨水一样,0.0
看到门口的样子，就知道不是真正的凯莱了，门厅零落要的商务房，对马路，跟没有玻璃一样，晚上吵闹，非常不隔音早餐特别乱，就豆浆可以喝喝,0.0
东西还可以，美中不足的是塑料盘有破损，希望能尽快解决,1.0
我想在此提供本人的入住经历给大家，仅供参考 1.提前预订酒店时就曾打电话申明过需要接机，结果当日下机后和老公托着行李前前后后找了一圈也没找到来接我们的师傅。无奈之下只得自己叫上出租车前往，好在距离不算太远，旅游公司的车只花了二十元 2.从进饭店的那一刻起我就开始后悔，这个酒店是有些年头了，外表和内在的设施都已陈旧，进酒店之后也没有服务生过来帮忙提行李，从旁边经过却熟视无睹。 3.房间太小，比想像中还要让人失望，所谓的高级客房充其只能算个普通单间。 4.送的水果是两个小苹果，一根小香蕉。鲜花我也没见到过，也许就是因为免费赠送的原因吧。不能太过计较，怎么说也算是送了。 5.早餐，也许是因为太早要赶去丽江的原因，所以服务生打包送到房间里来了，馒头之类的东东，单调的只能是充饥而已。 虽说酒店离机场比较近，但是昆明的交通啊，和咱们武汉一样的，不敢恭维！昆明机场也是，一大清早让人感觉是春运的火车站，所以提醒朋友们，一定要早到以免误机！ 以上便是入住此饭店的个人感受，我只停留了近十个小时，性价比真的是很差，实在是有待加强！,0.0
近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。近期A股市场不景气，出现二次探底，基金也噤若寒蝉，仓位一再调低。有数据显示截至上周末，偏股型基金的仓位仅有59.85%，处于历史低位。之前很多基金是近90%的仓位且被套牢，想动也动不了。现在割肉出来了，但又该干活了。目前虽然仍不能确定A股的底部在哪里，但从基金的仓位来看，距离底部已经不远，激进的投资人可开始着手少量建仓。,0.0
这个超级超级不好，建议大家购买慎重，刚带上 侧面按键那块太细就断了，而且不贴合手机，比手机要小 总之十分不好！！！,0.0
衣服不错，快递太不给力了，一个星期,0.0
第二次住，在北京，398元的房间，已经很不错了。没处吃早饭，酒店早饭要100多，吃不起。单人间很小很小，光是住一两晚上还形。房间挺干净的。,1.0
"拿到东西后发现比京东图片要漂亮多了,是深蓝的,很喜欢啊!!做工也不错.完美屏.电源也没见有多热啊!",1.0
笔不错孩子喜欢。,1.0
样子很好，估计是店里的次品，鞋底不平硌脚,0.0
布料很差   千万别买！,0.0
买了4盒其中一盒马上要到期了，黑心商家,0.0
觉得很实际的东西，很多东西没写透彻,1.0
"酒店号称目前满洲里最好的,一进去就大失所望,房间很小,不干净,设施不齐全,而且酒店服务反应非常迟钝.提供收费的无线网络,速度和老牛拉车一般,而且经常要断.一楼自助餐也非常差,整体来说是不推荐的酒店,但在满洲里这样的地方,其他你也选择余地不大,除非新建的香格里拉酒店落成.",0.0
"房间太小,早餐简单,虽然是豪华套房,性价比相差太远,但是地段还不错,逛街比较方便,服务也一般,掉了个充电器在房间,叫总台寄过来到付,居然还不愿意",1.0
绝对物有所值包装完好物件齐全,1.0
物美价廉！第一次在京东买东西，服务，发货速度都不错，重点是东西好，我是笔记本代工厂工作的，看得出来，是正品！！,1.0
有效果，好用，会推荐给朋友用,1.0
裤子的尺码合适，颜色也不错，穿起来比较显肥。打完折下来*右吧。原价买不值。,0.0
大小合适，但脚后跟很磨脚，而且整体穿上不舒服，本来很信任骆驼牌鞋，但这次让我灰常灰常失望，白瞎了几百块钱！！！,0.0
一个赞啊，货品不错，昨天下单，今天到达,1.0
钢琴漆的外壳很容易脏，推荐大家用贴膜保护，市面上不少thinkpad的专用贴膜，贴出来的效果和t系列的磨砂表面如出一辙,0.0
宝贝收到，还是很好，这是给公司买用的，质量很不错，包装的挺严实的，音质还清晰，挺满意的,1.0
书里面是烂的 又没收据  书没有包装只有一个袋子造成很多折痕\n评分我给负50个星,0.0
衣服质量不错，老公很喜欢，会继续关注,1.0
房间虽然不大，但很有欧洲风味，很有特色。空调制热效果一般，大床房的被子太小，晚上盖着有点冷。,1.0
今天接到货了，很失望，为什么护发素是过期的，京东也会有这样的货，很失望。,0.0
看似可以，使用起来不怎么样。,0.0
颜色挺靓的，还可以。,1.0
茶叶很好，包装的很结实，很大气，上档次，一回来就迫不及待的泡了杯，味道很正,1.0
还可以，蛮喜欢的以后还会买,1.0
酒店比较偏了，虽然是在东方路上，周围也没什么餐馆可以吃饭的,0.0
价格便宜质量很好，很喜欢。 　,1.0
最大优点就是便宜，这个配置4799真的很便宜。样子也不错，很漂亮，噪音和散热问题都一般吧，不好不坏的。,1.0
看了这本书，我又一次觉得自己真是才疏学浅，又一次看到天外高人的风采。是啊，在这个纸醉金迷的时代，我们要怎么样才能保证自己的一颗本性不变的心不被外部的纷纷扰扰迷惑呢？我们需要思考，我还没有认真地阅读过《中国不高兴》这本书，但是仅仅看完《中国为什么不高兴》后，我就已经觉得自己没有什么为祖国沾沾自喜的地方了，毕竟，我们欠缺的东西还是在很多。,1.0
就是以上的评价，不过还是觉得稍微厚一点。,1.0
色不正，东西般，不值这个价。,0.0
东西不错以前买过，就是快递超级慢。,1.0
做了几次都没老酸奶的感觉 只是一般的酸奶 一般的酸奶不用这么贵 ,0.0
自己随便看看，觉得有些东西还是有点作用。,1.0
杯子中间滤网的底部不是不锈钢的。第一次使用倒了热水，隔天发现竟然生锈了。昨天反馈给客服，目前还没回应。,0.0
虎牌老姜红糖，并没有明显的姜味，觉得下次不会买了&hellip;&hellip;,1.0
尼娜的故事非常有效地阐释了将我们维系起来的能量网，不过，它的内涵要丰富得多。她感受到了过世的丈夫那无所不在的爱，还感受到了更多的仁爱，它以各种方式为我们提供了永恒的智慧，比如向导、天使、精神信使等众多的传递方式。她已经认识到，生命世代充满了各种教训、损失、痛苦和希望。她使我想起了很久以前一位大师说过的话。这段话由凯瑟琳转述给我，我也将它进行了录音，还写在了《前世今生》里面。这段话带给我前进的动力，并且一直激励着我。\n　　对于在肉身状态的人，你这种做法是对的。你必须去除他们心中的恐惧。恐惧会浪费精力，使他们到这儿来却不能得到该有的补充&hellip;&hellip;能量&hellip;&hellip;任何事物都是能量，好多都被浪费掉了。高山峻岭&hellip;&hellip;深处是安静的，中心是平静的，但外界则是产生麻烦的地方。一般人只看到外在，但你能更深入&hellip;&hellip;能量不应被浪费，你必须去除恐惧。那将是你最强有力的武器。\n　　尼娜也给了我同样的提醒：&ldquo;所有痛苦均源于恐惧。&rdquo;爱和理解才能够消除恐惧。\n　　伟大导师乔恩·卡巴金教给了我这些。我经常回味这段话，它让我学会了无论外界发生什么事情内心都要安稳的道理。我想，这个道理一直极大地鼓舞着我，许多大师很久以前就曾说过类似于上面引用的那段话。\n　　现在就请你试着想象一座大山，山顶上覆盖着皑皑白雪。当你专心凝视它时，便发现它有一个永远安静且恒温的内核。而且，不管外部发生什么情况，它的内部会一直恒定不变。\n　　接着来想象季节的交替。夏天带来了雷电、暴雨、洪水和火灾，可大山内部依旧处于安静的状态。夏去秋来，秋风瑟瑟，落叶飘零；随后寒冷的冬天又会带来风雪。不过，春天终将来临，冰雪消融。尽管如此，大山深处美丽的景象仍然不会发生变化，季节的交替并未对它产生丝毫影响。\n　　而我们就像大山一样。不论外面的暴风雨多么猛烈，狂风如何怒吼，我们都不要被外界的状况夺走快乐与和谐，而要始终保持一颗沉静安定的心，无论我们是否需要，它都在那里。只有走进了内心，我们才能了解它威力无比的治愈力。大山的内部是完美的，我们的内心也同样完美。\n　　接下来，我们假设一群游客走进了大山。他们分别乘坐了火车、飞机、汽车、轮船等交通工具。他们对大山发表了各自的见解：它没有我在别的地方看到的山漂亮，它太小、太高、太低、太陡等等等等。可是，这座大山并不为之所动，因为它知道自己拥有完美的内在。\n　　再次强调，我们就应该像这座大山一样。无论人们对我们发表何种见解、做出何种批判、将我们与他人进行何种对比，我们都认为自己是无与伦比的。我们完全没必要受他人意见的左右，甚至他们是家人、老板等等。因此，我们要像这座大山一样安安稳稳地扎根在大地之上。我们深知，自己就是精神生命的完美本体，没有得到我们的允许，任何人的言论都无法剥夺我们内心的安详与快乐。\n　　我们就像这美丽的大山，拥有恢宏壮丽的品质，我经常用这种默想的方式来提醒自己和他人。也许我们已经记不得这个事实，但一定记住我们原本就是完美的，而且我们始终是完美的。\n,1.0
好，质量不错，很合身！,1.0
做工不错，主要事价钱实在，2400XT，看了网上的笔记本显卡排行，还是比较靠前的，跟9300有的比，于是就选了它。买之前看了3星的，3400带9200GS独显的那款，要3999，只多了个摄像头，我买之前没看清楚，以为此款也是有摄像头的，汗！！回去开了CS，开满32个电脑不卡，显卡还不错，还有上面的那个声音的触摸很灵敏，摸一下就有反映了。很爽！外观是蓝色的，其实本人更喜欢黑的，只是没有。遗憾！,1.0
很好，给女儿买的。挺全面的,1.0
位置好是没得说的，酒店比较老旧了，宽带有的还要收费。,1.0
第一次使用，用了几次觉得补水效果不错，关键是不油腻,1.0
质量一般，做工粗糙，局部有污点,0.0
环境很好，还可在6：30以后免费游览明孝陵，下次去南京还会住。,1.0
没有用 不准和玩具一样的 没有固定值,0.0
这个价位来说东西算不错了，但是物流太差劲了，同时两个玩具一个五天到的，另一个十多天到的，无语了都....,1.0
还差     弄来了   不能用    靠   好水,0.0
书比较薄，是凑单用的，看看。,1.0
色差很大，又偏小，失望,0.0
最近高温持续不断，狗熊基因突变成麦兜猪？这一切的背后到底是人性的扭曲还是道德的沦丧？让我们敬请期待卖家的回复？？？！！！！！！！！！！！！,0.0
图书是人类用来纪录一切成就的主要工具，也是人类交融感情、取得知识、传承经验的重要媒介，对人类文明的开展，贡献至钜。,1.0
不太好用，会不会突然掉下来啊？,0.0
跟在国外买到的乳胶枕完全不一样，很硬，完全失望,0.0
货不对版，劣质卖家。。京东的管理越来越差了，不值得被信任,0.0
内存用的不错，居然是1G ddr3的，样子有点仿sony的，摄像头和麦克风都有，配置比较齐全,1.0
总体来说荣昌的服务态度还算可以的，房间也比较干净。但是个人认为南北湖的门票80/人，有点贵，而且也不值。因为去的时候已是晚上十点多了，如果有当地人的带进去的话，门票可以打折。,1.0
还不错，还可以枕头，刚刚给宝宝喂奶的时候帮了不少忙,1.0
不错，没想到在网上买车膜还能在本地贴，挺好的，快递挺快的一天就到了，一次满意的网购,1.0
做工精致，外形美观，阻尼也很舒服，比球台调节起来更精确。就是太大太重，原来的三脚架包居然装不下，以后长途旅行带不带费踌躇。另外装上相机后阻尼撑不住，得小心。,1.0
茶台包装很好，完好无损，和卖家描述的一致,1.0
